Chip,SITE_ID,T2MIN,T2MAX,T2MEAN,TSMDEWMEAN,GWETROOT,LHLAND,SHLAND,SWLAND,PARDFLAND,PRECTOTLAND,GPP,date,year,month,doy,TILE_ID_x,Satellite,TILE_ID_y,num_nan,b2,b3,b4,b5,b6,b7,NDVI,EVI,GCI,NDWI,NIRv,kNDVI,PFT_CRO,PFT_DBF,PFT_ENF,PFT_GRA,PFT_SH-SA,PFT_WET,PFT,koppen_Arid,koppen_Cold,koppen_Polar,koppen_Temperate,koppen_Tropical,koppen
HLS.S30.T21WXS.2020180T152809.v2.0.GL-Dsk_merged.50x50pixels.tif,GL-Dsk,278.76,283.96,281.32,277.37,0.91,100.13,54.03,274.48,37.053932,0.0,3.51662,2020-06-28,2020,6,180,T21WXS,S30,T21WXS,0,0.04137744,0.060184119999999994,0.06993676,0.16408148,0.18517128000000002,0.13190591999999998,0.4022965047510827,0.18483360751888822,-0.13944941115373388,-0.06038549273025077,0.06600940589838468,0.16044408117896927,False,False,False,False,True,False,SH-SA,False,False,True,False,False,Polar
HLS.S30.T04WEE.2019176T223541.v2.0.US-xBA_merged.50x50pixels.tif,US-xBA,273.12,274.6,273.59,272.23,0.92,74.88,88.81,277.6,40.310646,2e-06,0.363016,2019-06-25,2019,6,176,T04WEE,S30,T04WEE,0,0.03517812000000001,0.05149716000000001,0.06807432,0.18616436,0.17852896000000001,0.10905288,0.464484947766406,0.22184459246953647,-0.24351561646153774,0.02093649535450769,0.0864705430305664,0.21246003050159648,False,False,False,False,False,True,WET,False,False,True,False,False,Polar
HLS.S30.T04WEE.2019177T225539.v2.0.US-xBA_merged.50x50pixels.tif,US-xBA,274.71,278.49,275.98,273.24,0.91,100.32,67.43,306.73,36.645977,0.0,0.410631,2019-06-26,2019,6,177,T04WEE,S30,T04WEE,0,0.03488256,0.051597080000000003,0.06646448,0.18441044,0.18139548,0.11120724,0.4701385056744612,0.22311575497330416,-0.22368940522817604,0.008241966122363496,0.0866984486923699,0.21749976015609337,False,False,False,False,False,True,WET,False,False,True,False,False,Polar
HLS.S30.T04WEE.2020184T224541.v2.0.US-xBA_merged.50x50pixels.tif,US-xBA,274.43,275.82,274.93,274.5,0.9,59.38,69.66,192.72,67.514427,1e-06,0.160629,2020-07-02,2020,7,184,T04WEE,S30,T04WEE,0,0.032637080000000006,0.04813256,0.06221512,0.1824282,0.1869836,0.11155824,0.49138100316820427,0.22924963157375788,-0.2263526936860365,-0.012331495637118215,0.0896417519221698,0.23686986006615093,False,False,False,False,False,True,WET,False,False,True,False,False,Polar
HLS.S30.T04WEE.2020189T224539.v2.0.US-xBA_merged.50x50pixels.tif,US-xBA,273.67,275.56,274.48,273.83,0.88,70.1,99.24,243.47,52.307159,2e-06,0.312155,2020-07-07,2020,7,189,T04WEE,S30,T04WEE,0,0.0320316,0.04717144,0.060549839999999994,0.18756296,0.203424,0.11904699999999999,0.5119168378253762,0.24227586075345733,-0.22094856072286884,-0.04056667260718872,0.09601663737636752,0.2562202330990788,False,False,False,False,False,True,WET,False,False,True,False,False,Polar
HLS.S30.T04WEE.2020197T225541.v2.0.US-xBA_merged.50x50pixels.tif,US-xBA,274.1,275.84,274.66,273.57,0.86,63.75,79.82,223.9,43.39035,3e-06,0.942055,2020-07-15,2020,7,197,T04WEE,S30,T04WEE,0,0.031065080000000002,0.045438400000000004,0.056330279999999996,0.19458928,0.21163368,0.11879684,0.551009255715258,0.26596803531250024,-0.19335746245181085,-0.041958238894226924,0.10722049434296795,0.2946138677104351,False,False,False,False,False,True,WET,False,False,True,False,False,Polar
HLS.S30.T17SQD.2020314T160511.v2.0.US-xBL_merged.50x50pixels.tif,US-xBL,281.95,295.58,287.51,285.99,0.62,48.45,1.03,127.84,12.105367,0.0,2.55226,2020-11-09,2020,11,314,T17SQD,S30,T17SQD,0,0.03436244,0.061941880000000005,0.06452144000000001,0.27897236000000003,0.22400688,0.12363732,0.6243225350792357,0.3806687628298758,-0.039979888855549484,0.10927981838773312,0.1741687310122372,0.3711693690861199,False,True,False,False,False,False,DBF,False,True,False,False,False,Cold
HLS.S30.T17SQD.2021348T160651.v2.0.US-xBL_merged.50x50pixels.tif,US-xBL,272.59,286.3,277.34,271.66,0.54,20.19,-2.71,98.63,10.510795,0.0,1.21728,2021-12-14,2021,12,348,T17SQD,S30,T17SQD,0,0.0395214,0.06675788,0.07584704,0.29666176000000005,0.2318604,0.1376868,0.5927771907670369,0.37931979164913066,-0.119835395026622,0.12260859601421452,0.17585432470080495,0.3376030818295251,False,True,False,False,False,False,DBF,False,True,False,False,False,Cold
HLS.S30.T15SWD.2020089T164901.v2.0.US-Mo2_merged.50x50pixels.tif,US-Mo2,279.49,289.55,284.73,278.34,0.88,173.44,-23.32,233.44,20.304476,0.0,-0.056427,2020-03-29,2020,3,89,T15SWD,S30,T15SWD,0,0.05479792,0.08036452,0.10508780000000001,0.21423620000000002,0.27769432,0.19278924000000003,0.3418108253685911,0.19031599439411356,-0.23526308477292335,-0.12899813575299204,0.07322825234583055,0.11630591646511285,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019159T164849.v2.0.US-DFC_merged.50x50pixels.tif,US-DFC,284.71,297.85,292.08,287.53,0.83,201.39,5.47,302.67,27.062082,0.0,5.56091,2019-06-08,2019,6,159,T15TYJ,S30,T15TYJ,0,0.048397520000000006,0.08463288,0.08137160000000002,0.35682272000000004,0.26922672000000003,0.18496856000000003,0.628604953163245,0.46463889865675256,0.04007884814849372,0.13991866201493608,0.22430052919318172,0.37578649355823246,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T10SFH.2018200T184919.v2.0.US-Tw5_merged.50x50pixels.tif,US-Tw5,286.13,308.48,294.51,283.27,0.44,7.93,155.12,292.23,32.218845,0.0,7.5232,2018-07-19,2018,7,200,T10SFH,S30,T10SFH,0,0.03335424,0.06379652,0.06863996,0.34414356000000007,0.20770272,0.11073936000000001,0.6674287771953687,0.45739598210821797,-0.07056297818355384,0.24724428694164619,0.22969131543046106,0.4181609511400507,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10SFH.2018280T185249.v2.0.US-Tw5_merged.50x50pixels.tif,US-Tw5,286.68,300.22,292.61,277.85,0.44,23.24,45.06,183.29,18.021971,0.0,7.88014,2018-10-07,2018,10,280,T10SFH,S30,T10SFH,0,0.03278024,0.0600172,0.06822456,0.30412856,0.19627148000000003,0.108695,0.6335491428136818,0.4018467616899074,-0.12029920017073037,0.21554170938915185,0.19268038849315938,0.3811329845465555,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T10SFH.2019235T184919.v2.0.US-Tw5_merged.50x50pixels.tif,US-Tw5,288.18,307.59,297.01,286.21,0.44,6.44,134.07,255.76,23.484491,0.0,8.90962,2019-08-23,2019,8,235,T10SFH,S30,T10SFH,0,0.0384014,0.066706,0.07522996000000001,0.311544,0.21747084,0.11969556,0.6109874615136965,0.40055582658467653,-0.113305390565142,0.17782707192108257,0.19034947770982308,0.3568797655705107,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T12TWQ.2019193T180929.v2.0.US-xYE_merged.50x50pixels.tif,US-xYE,285.08,296.34,290.46,283.64,0.63,162.22,30.78,285.04,23.766996,1.7e-05,7.4638,2019-07-12,2019,7,193,T12TWQ,S30,T12TWQ,0,0.03810856,0.06515288000000001,0.054527599999999996,0.25689787999999997,0.20336707999999998,0.11976336000000001,0.6498192761876773,0.3896984252515819,0.19486058436461562,0.1163043130635015,0.16693719443574875,0.3988369326131012,False,False,True,False,False,False,ENF,False,True,False,False,False,Cold
HLS.S30.T06WVT.2019090T212529.v2.0.US-xBN_merged.50x50pixels.tif,US-xBN,268.1,276.61,272.29,269.96,0.81,10.42,0.22,94.06,25.970703,0.0,0.0422718,2019-03-31,2019,3,90,T06WVT,S30,T06WVT,0,0.19846056,0.22014796,0.22253472000000002,0.28165472,0.029364400000000006,0.026210400000000005,0.11725751336640451,0.13098089518688988,-0.010725337601251717,0.8111730237034944,0.033026132095110926,0.013748458097641532,False,False,True,False,False,False,ENF,False,True,False,False,False,Cold
HLS.S30.T06WVT.2021182T213529.v2.0.US-xBN_merged.50x50pixels.tif,US-xBN,284.83,297.42,290.54,285.15,0.71,152.82,18.63,282.89,36.814503,0.0,8.09386,2021-07-01,2021,7,182,T06WVT,S30,T06WVT,0,0.016282480000000002,0.03897384,0.02638372,0.25004864000000004,0.14464675999999999,0.06387784,0.809112652368196,0.4347288385747036,0.47719275371327474,0.2670461322832748,0.20231751833146022,0.5748008891820788,False,False,True,False,False,False,ENF,False,True,False,False,False,Cold
HLS.S30.T10TER.2021062T190301.v2.0.US-xAB_merged.50x50pixels.tif,US-xAB,271.12,285.3,276.59,274.42,0.99,46.67,8.54,147.67,18.896362,0.0,2.74765,2021-03-03,2021,3,62,T10TER,S30,T10TER,0,0.01570112,0.028086920000000005,0.0277246,0.18335704,0.10047412,0.04882712,0.7373092231043876,0.31582636268283915,0.013068538409932273,0.2920148725037801,0.13519083671312013,0.4957269674872816,False,False,True,False,False,False,ENF,False,False,False,True,False,Temperate
HLS.S30.T32TPR.2019079T101029.v2.0.IT-BFt_merged.50x50pixels.tif,IT-BFt,275.29,287.29,280.72,273.82,0.63,50.36,47.89,187.07,19.350586,0.0,7.4739,2019-03-20,2019,3,79,T32TPR,S30,T32TPR,0,0.036282600000000005,0.05096308000000001,0.0489448,0.20420888,0.16386800000000004,0.1016476,0.6133194666575656,0.3166694755404366,0.04123584119252732,0.1095990598485837,0.12524528136833882,0.3593686795364298,False,True,False,False,False,False,DBF,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2018246T105019.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,287.54,303.71,295.93,279.15,0.4,41.72,71.53,229.15,20.714972,0.0,0.906689,2018-09-03,2018,9,246,T31TCJ,S30,T31TCJ,0,0.057593240000000004,0.0846274,0.09751524,0.23744576,0.24597704000000004,0.16513004,0.41775167855362266,0.2515671968668792,-0.13216231637229214,-0.017647657495674655,0.09919336480544064,0.1727660946047371,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T31TCJ.2019281T105029.v2.0.FR-Tou_merged.50x50pixels.tif,FR-Tou,286.25,301.48,292.9,283.71,0.41,26.02,43.33,156.43,14.876008,2e-06,0.884882,2019-10-08,2019,10,281,T31TCJ,S30,T31TCJ,0,0.053325,0.07851116,0.09149208,0.21137640000000002,0.23097863999999999,0.1526564,0.3958296353585557,0.22031218692373664,-0.14188025892514422,-0.044313364215314385,0.08366904333540422,0.15541144651863698,False,False,False,True,False,False,GRA,False,False,False,True,False,Temperate
HLS.S30.T34WFA.2018252T102021.v2.0.FI-Ken_merged.50x50pixels.tif,FI-Ken,279.87,287.31,282.79,280.41,0.73,51.88,4.79,131.73,14.577373,1e-06,4.29624,2018-09-09,2018,9,252,T34WFA,S30,T34WFA,0,0.00612576,0.0237176,0.02034984,0.16209700000000002,0.08192672,0.03727084,0.7769230752366004,0.28618379748678796,0.16549319306687416,0.32853478342187403,0.12593689972662722,0.5396130016577315,False,False,True,False,False,False,ENF,False,True,False,False,False,Cold
HLS.S30.T34WFA.2018277T102019.v2.0.FI-Ken_merged.50x50pixels.tif,FI-Ken,269.98,275.61,271.96,271.0,0.77,14.63,-1.93,60.09,9.68493,1e-06,1.10485,2018-10-04,2018,10,277,T34WFA,S30,T34WFA,0,0.00447672,0.01644356,0.01722484,0.12228416000000002,0.06426040000000001,0.03277848,0.753064820190812,0.2203318496804434,-0.04535775078317139,0.31104503931929184,0.0920878989625845,0.5132312010109136,False,False,True,False,False,False,ENF,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2018204T165049.v2.0.US-CS1_merged.50x50pixels.tif,US-CS1,287.66,300.65,294.55,290.16,0.38,138.77,33.94,255.47,45.752613,0.0,17.4547,2018-07-23,2018,7,204,T15TYJ,S30,T15TYJ,0,0.026717600000000005,0.059386879999999996,0.04133068000000001,0.44992312,0.20372079999999998,0.09560504,0.8317339021092559,0.6821127951636472,0.436871592724823,0.3766612255798234,0.374216312246771,0.5991251096873266,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T13SCS.2019174T173909.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,290.03,306.25,298.58,273.49,0.33,25.6,115.16,294.06,23.262526,0.0,1.06275,2019-06-23,2019,6,174,T13SCS,S30,T13SCS,0,0.08567284,0.1357374,0.19589499999999999,0.28839884000000005,0.38151148,0.33496216000000006,0.19100767418392117,0.12698041832932735,-0.3070910436713544,-0.13899269382803353,0.05508639166574082,0.03646775256735223,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2020049T174359.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,276.6,294.17,284.77,272.94,0.4,24.75,34.54,175.63,13.999176,0.0,0.22154,2020-02-18,2020,2,49,T13SCS,S30,T13SCS,0,0.07649948000000001,0.1172586,0.17500784,0.22950832000000002,0.33992160000000005,0.3046924,0.13473004391221358,0.07987481554649319,-0.3299808739997019,-0.19390143742359028,0.030921666031818368,0.01815019126941477,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T13SCS.2021243T173859.v2.0.US-xJR_merged.50x50pixels.tif,US-xJR,292.88,305.37,299.24,288.6,0.4,57.24,61.41,206.12,24.822495,4.1e-05,1.23122,2021-08-31,2021,8,243,T13SCS,S30,T13SCS,0,0.06059508000000001,0.10488476000000001,0.14988720000000003,0.2911246,0.32878492000000004,0.24092236000000003,0.3202576438997777,0.2033966658807534,-0.30024204868727955,-0.060751317385801765,0.09323487847726522,0.10220681894616765,False,False,False,False,True,False,SH-SA,True,False,False,False,False,Arid
HLS.S30.T15TYJ.2019159T164849.v2.0.US-CS3_merged.50x50pixels.tif,US-CS3,284.27,297.85,291.85,286.74,0.58,200.21,8.38,306.59,28.79653,0.0,6.02011,2019-06-08,2019,6,159,T15TYJ,S30,T15TYJ,0,0.059066600000000004,0.09723004,0.12427416000000001,0.28509076000000005,0.31358796,0.26487111999999996,0.3928441157097682,0.2532168095277187,-0.21761659865574634,-0.04760015522181904,0.11199622750922578,0.15311287867959902,True,False,False,False,False,False,CRO,False,True,False,False,False,Cold
HLS.S30.T15TYJ.2019159T164849.v2.0.US-CS2_merged.50x50pixels.tif,US-CS2,284.27,297.85,291.85,286.74,0.58,200.21,8.38,306.59,28.79653,0.0,11.6211,2019-06-08,2019,6,159,T15TYJ,S30,T15TYJ,0,0.02056712,0.0477366,0.037589840000000006,0.27550796,0.15601972,0.082317,0.7598843556230673,0.4416380505520667,0.26993357779655325,0.276895887651981,0.20935418865362582,0.5207907895837712,False,False,True,False,False,False,ENF,False,True,False,False,False,Cold
HLS.S30.T06WVS.2019090T212529.v2.0.US-BZo_merged.50x50pixels.tif,US-BZo,273.33,282.58,276.45,270.93,0.6,19.21,4.46,128.25,23.143641,0.0,0.0910336,2019-03-31,2019,3,90,T06WVS,S30,T06WVS,0,0.17442616,0.19708903999999997,0.20348112000000002,0.27296628,0.031226640000000003,0.025887839999999995,0.14584014940578957,0.14651195860387253,-0.031413626974335696,0.7946918685681441,0.03980944305794259,0.02126614244594311,False,False,False,False,False,True,WET,False,True,False,False,False,Cold
HLS.S30.T06WVS.2021182T213529.v2.0.US-BZo_merged.50x50pixels.tif,US-BZo,285.85,300.02,292.39,285.08,0.57,136.53,27.08,285.95,34.392616,0.0,5.90737,2021-07-01,2021,7,182,T06WVS,S30,T06WVS,0,0.018908640000000004,0.04122012,0.029161680000000002,0.24137780000000003,0.13662211999999999,0.06334636,0.7844183037536703,0.41626247943286027,0.4135029257573637,0.27713148722359526,0.1893411644397927,0.5478555930791642,False,False,False,False,False,True,WET,False,True,False,False,False,Cold
HLS.S30.T06WVS.2021214T212531.v2.0.US-BZo_merged.50x50pixels.tif,US-BZo,289.05,300.04,294.56,286.95,0.55,108.85,-3.05,207.54,45.439865,0.0,6.35219,2021-08-02,2021,8,214,T06WVS,S30,T06WVS,0,0.020952839999999997,0.041402680000000004,0.029174520000000002,0.23654912,0.13495532000000002,0.05992472,0.7804145690612999,0.413277950334152,0.41913834400703087,0.2734659106631403,0.18460637954662973,0.5434558390719841,False,False,False,False,False,True,WET,False,True,False,False,False,Cold
HLS.S30.T10SEJ.2021344T185759.v2.0.US-RGo_merged.50x50pixels.tif,US-RGo,274.18,286.69,279.46,272.43,0.51,28.25,-7.52,98.92,10.35606,0.0,1.27269,2021-12-10,2021,12,344,T10SEJ,S30,T10SEJ,0,0.06199639999999999,0.08878896,0.10289832000000002,0.23908388000000005,0.28122464,0.19285856000000004,0.3982241180973747,0.24467388017311958,-0.13711943985091313,-0.080991869977451,0.09520896726429857,0.15726632146881067,True,False,False,False,False,False,CRO,False,False,False,True,False,Temperate
HLS.S30.T06VWR.2020230T212531.v2.0.US-xDJ_merged.50x50pixels.tif,US-xDJ,279.24,290.95,285.35,280.38,0.69,92.53,23.98,214.3,19.482115,0.0,4.10999,2020-08-17,2020,8,230,T06VWR,S30,T06VWR,0,0.01942096,0.03775072,0.029403199999999997,0.190108,0.11745219999999999,0.05861436000000001,0.7321029633112115,0.3290784440603832,0.2838983511998696,0.23623277654260857,0.1391786301491678,0.4899349591629021,False,False,True,False,False,False,ENF,False,True,False,False,False,Cold
HLS.S30.T17SQD.2020314T160511.v2.0.US-xSC_merged.50x50pixels.tif,US-xSC,281.95,295.58,287.51,285.99,0.62,48.45,1.03,127.84,12.105367,0.0,0.461134,2020-11-09,2020,11,314,T17SQD,S30,T17SQD,0,0.01463932,0.02687828,0.04149308,0.12720052,0.16243428,0.09511580000000001,0.50806574760394,0.16919983755066967,-0.3522225874772372,-0.12164891787865263,0.06462622728940992,0.2525463809737945,False,True,False,False,False,False,DBF,False,True,False,False,False,Cold
HLS.S30.T17SQD.2021348T160651.v2.0.US-xSC_merged.50x50pixels.tif,US-xSC,272.59,286.3,277.34,271.66,0.54,20.19,-2.71,98.63,10.510795,0.0,0.5388,2021-12-14,2021,12,348,T17SQD,S30,T17SQD,0,0.0157916,0.024704200000000003,0.039482119999999996,0.10918260000000002,0.15669604,0.09928968,0.4688434485330481,0.14194017664746733,-0.3742939842136135,-0.1787034866734687,0.051189546703804385,0.2163409448921697,False,True,False,False,False,False,DBF,False,True,False,False,False,Cold
HLS.S30.T15SXU.2021308T165459.v2.0.US-RGA_merged.50x50pixels.tif,US-RGA,273.33,287.36,279.59,272.81,0.64,32.21,51.26,157.56,15.177869,0.0,1.13337,2021-11-04,2021,11,308,T15SXU,S30,T15SXU,0,0.0420878,0.07189572000000001,0.08147512,0.22604624000000004,0.20355264,0.12888256,0.4701173277849709,0.2583032201673474,-0.11757454300159342,0.052359540602154336,0.10626825430464022,0.21748078942977114,True,False,False,False,False,False,CRO,False,False,False,True,False,Temperate
HLS.S30.T13TFE.2019199T173911.v2.0.US-xSL_merged.50x50pixels.tif,US-xSL,292.83,312.62,303.16,281.91,0.25,71.83,75.81,294.7,20.791311,0.0,5.81084,2019-07-18,2019,7,199,T13TFE,S30,T13TFE,0,0.061483680000000006,0.10087408000000002,0.10518364000000001,0.34676388,0.31777760000000005,0.21618696,0.5345316199544584,0.39819042723077336,-0.04097177089516957,0.043618466073780636,0.18535625851809343,0.2781945014763058,True,False,False,False,False,False,CRO,True,False,False,False,False,Arid
HLS.S30.T13TFE.2021268T174101.v2.0.US-xSL_merged.50x50pixels.tif,US-xSL,284.56,303.81,292.21,277.67,0.24,23.37,50.43,197.66,14.939678,0.0,0.576975,2021-09-25,2021,9,268,T13TFE,S30,T13TFE,0,0.087954,0.12625583999999998,0.1675578,0.2707196,0.3845092,0.30183000000000004,0.23538014964951418,0.1595537497446504,-0.24649380691319667,-0.17366391709277737,0.06372201996105661,0.05534719550326239,True,False,False,False,False,False,CRO,True,False,False,False,False,Arid
HLS.S30.T10SEJ.2021344T185759.v2.0.US-RGB_merged.50x50pixels.tif,US-RGB,274.18,286.69,279.46,272.43,0.51,28.25,-7.52,98.92,10.35606,0.0,0.330105,2021-12-10,2021,12,344,T10SEJ,S30,T10SEJ,0,0.06729911999999999,0.08665056,0.10534748,0.17931004,0.23794980000000004,0.17504148,0.25982998797994167,0.14151164037983135,-0.1774785690175028,-0.14053535561917493,0.04659012553788286,0.06740924071511756,True,False,False,False,False,False,CRO,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2019212T183929.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,293.54,312.38,301.99,276.38,0.46,0.94,133.09,284.12,23.69491,0.0,1.73745,2019-07-31,2019,7,212,T10SGG,S30,T10SGG,0,0.06089312,0.09292824000000001,0.12390196,0.25183627999999997,0.32642608,0.21111855999999998,0.3404878885896734,0.20788136546572517,-0.24998571451169938,-0.12898954723596404,0.08574720324747778,0.11541539520006293,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021121T183919.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,287.74,306.12,294.87,280.44,0.49,43.59,118.27,276.4,25.757217,0.0,2.21744,2021-05-01,2021,5,121,T10SGG,S30,T10SGG,0,0.043000840000000005,0.06763784,0.08919395999999999,0.24287060000000002,0.26358572,0.1594658,0.4627914523609506,0.2639534135810478,-0.2416769027857939,-0.040902086087108165,0.11239843770977549,0.21096007689264296,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10SGG.2021201T183919.v2.0.US-xSJ_merged.50x50pixels.tif,US-xSJ,297.52,314.08,305.38,279.76,0.46,0.47,150.23,283.7,25.302946,0.0,0.836441,2021-07-20,2021,7,201,T10SGG,S30,T10SGG,0,0.05158388000000001,0.08796128,0.13421644000000002,0.27513371999999997,0.33296068000000006,0.19196359999999998,0.34424630492388214,0.20802014812336037,-0.34463110480355474,-0.09509536677200134,0.094713766469962,0.11795387071531073,False,False,False,False,True,False,SH-SA,False,False,False,True,False,Temperate
HLS.S30.T10UDV.2020211T190921.v2.0.CA-DB2_merged.50x50pixels.tif,CA-DB2,287.1,296.12,291.4,285.36,0.58,134.53,56.9,281.05,27.390062,1e-06,4.14487,2020-07-29,2020,7,211,T10UDV,S30,T10UDV,0,0.02251816,0.04140776,0.037560720000000006,0.23389971999999998,0.16643888,0.08296296000000002,0.72326929109818,0.38039052189550926,0.10242189180612082,0.1685094567448654,0.16917248467246276,0.480103265859794,False,False,False,False,False,True,WET,False,False,False,True,False,Temperate
HLS.S30.T14TMT.2019151T172909.v2.0.US-xWD_merged.50x50pixels.tif,US-xWD,287.57,299.18,292.96,282.99,0.37,88.93,73.93,278.92,41.60815,0.0,4.21238,2019-05-31,2019,5,151,T14TMT,S30,T14TMT,0,0.048650080000000005,0.07560116,0.08237092,0.22421064000000002,0.25528828000000003,0.15902828,0.46264922130346,0.26197520116868656,-0.08218628613107637,-0.06481274243537402,0.10373087800395041,0.21083430491711705,False,False,False,True,False,False,GRA,False,True,False,False,False,Cold
